### Cluster 81 — Symptoms (68)
Symptom,Frequency 
sore muscles worse motion,1 
lameness in back,1 
hardly able to stoop,1 
severe pain in right scapula worse inspiration,1 
left knee cannot bear pressure,1 
heavy limbs,1 
back pains from engorged liver,1 
fullness in right hypochondrium,1 
shooting down left arm,1 
constant tiredness,1 
constant dull backache,1 
severe pain in right chest,1 
painful left knee,1 
lameness in sacro-iliac symphysis worse walking,1 
cloudy intellect,1 
sore muscles worse walking,1 
constant backache in sacrum worse stooping,1 
weight in right hypochondrium,1 
cannot focus on work,1 
sense of spinal weakness,1 
hemorrhoidal troubles,1 
depressed mind,1 
constant backache in sacrum worse walking,1 
swollen left knee,2 
fainting feeling,1 
stiff left knee,2 
left arm feels over-exercised,1 
pain downward from right hip joint,1 
lameness in small of back,1 
pain in sacro-iliac symphysis worse walking,1 
lameness in neck,1 
sensation of arm paralysis,1 
stinging in right arm,1 
uncomfortable rectal feeling as if filled with sticks,1 
severe aching from stomach pit to lower liver lobe,1 
sad mind,1 
tender right hypochondrium,1 
constant backache in hips worse stooping,1 
weakness in neck,1 
dull aching between shoulders,1 
dark urine,1 
constant aching in right hip joint,1 
weariness in small of back,1 
gloomy mind,1 
tearing in small of back on walking,1 
hot urine,1 
pain in scapulae worse inspiration,1 
sense of lameness,1 
sore leg,1 
bruised feeling in right hip joint,1 
aching in left acromion,1 
dry fauces,1 
weak back must lie down,1 
constant backache in hips worse walking,1 
true lumbago,1 
severe dull pain across hips,1 
walking almost impossible,2 
weak legs must lie down,1 
severe dull pain across back as if breaking,1 
hardly able to rise,1 
dull aching in small of back worse walking,1 
dry mouth,1 
painful joints,1 
weakness in back,1 
sore tendo achillis,1 
sense of heaviness,1 
affinity for left knee joint,1 
severe pain in right chest worse inspiration,1 

### Top Remedies
Remedy,Symptoms_Covered 
aesculus hippocastanum,68 
mercurius iodatus ruber,1 

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies 
constant tiredness,swollen left knee,1.0,1
constant tiredness,fainting feeling,1.0,1
constant tiredness,stiff left knee,1.0,1
constant tiredness,left arm feels over-exercised,1.0,1
constant tiredness,pain downward from right hip joint,1.0,1
constant tiredness,lameness in small of back,1.0,1
constant tiredness,pain in sacro-iliac symphysis worse walking,1.0,1
constant tiredness,lameness in neck,1.0,1
constant tiredness,sensation of arm paralysis,1.0,1
constant tiredness,stinging in right arm,1.0,1
constant tiredness,uncomfortable rectal feeling as if filled with sticks,1.0,1
constant tiredness,severe aching from stomach pit to lower liver lobe,1.0,1
constant tiredness,sad mind,1.0,1
constant tiredness,tender right hypochondrium,1.0,1
constant tiredness,constant backache in hips worse stooping,1.0,1
constant tiredness,weakness in neck,1.0,1
constant tiredness,dull aching between shoulders,1.0,1
constant tiredness,dark urine,1.0,1
constant tiredness,constant aching in right hip joint,1.0,1
constant tiredness,weariness in small of back,1.0,1
constant tiredness,gloomy mind,1.0,1
constant tiredness,tearing in small of back on walking,1.0,1
constant tiredness,hot urine,1.0,1
constant tiredness,pain in scapulae worse inspiration,1.0,1
constant tiredness,sense of lameness,1.0,1
constant tiredness,sore leg,1.0,1
constant tiredness,bruised feeling in right hip joint,1.0,1
constant tiredness,aching in left acromion,1.0,1
constant tiredness,dry fauces,1.0,1
constant tiredness,weak back must lie down,1.0,1
constant tiredness,constant backache in hips worse walking,1.0,1
constant tiredness,true lumbago,1.0,1
constant tiredness,severe dull pain across hips,1.0,1
constant tiredness,walking almost impossible,1.0,1
constant tiredness,weak legs must lie down,1.0,1
constant tiredness,severe dull pain across back as if breaking,1.0,1
constant tiredness,hardly able to rise,1.0,1
constant tiredness,dull aching in small of back worse walking,1.0,1
constant tiredness,dry mouth,1.0,1
constant tiredness,painful joints,1.0,1
constant tiredness,weakness in back,1.0,1
constant tiredness,sore tendo achillis,1.0,1
constant tiredness,sense of heaviness,1.0,1
constant tiredness,affinity for left knee joint,1.0,1
constant tiredness,severe pain in right chest worse inspiration,1.0,1
constant backache in hips worse walking,sore muscles worse motion,1.0,1
constant backache in hips worse walking,lameness in back,1.0,1
constant backache in hips worse walking,hardly able to stoop,1.0,1
constant backache in hips worse walking,severe pain in right scapula worse inspiration,1.0,1
constant backache in hips worse walking,left knee cannot bear pressure,1.0,1
constant backache in hips worse walking,heavy limbs,1.0,1
constant backache in hips worse walking,back pains from engorged liver,1.0,1
constant backache in hips worse walking,fullness in right hypochondrium,1.0,1
constant backache in hips worse walking,shooting down left arm,1.0,1
constant backache in hips worse walking,constant tiredness,1.0,1
constant backache in hips worse walking,constant dull backache,1.0,1
constant backache in hips worse walking,severe pain in right chest,1.0,1
constant backache in hips worse walking,painful left knee,1.0,1
constant backache in hips worse walking,lameness in sacro-iliac symphysis worse walking,1.0,1
constant backache in hips worse walking,cloudy intellect,1.0,1
constant backache in hips worse walking,sore muscles worse walking,1.0,1
constant backache in hips worse walking,constant backache in sacrum worse stooping,1.0,1
constant backache in hips worse walking,weight in right hypochondrium,1.0,1
constant backache in hips worse walking,cannot focus on work,1.0,1
constant backache in hips worse walking,sense of spinal weakness,1.0,1
constant backache in hips worse walking,hemorrhoidal troubles,1.0,1
constant backache in hips worse walking,depressed mind,1.0,1
constant backache in hips worse walking,constant backache in sacrum worse walking,1.0,1
constant backache in hips worse walking,swollen left knee,1.0,1
constant backache in hips worse walking,fainting feeling,1.0,1
constant backache in hips worse walking,stiff left knee,1.0,1
constant backache in hips worse walking,left arm feels over-exercised,1.0,1
constant backache in hips worse walking,pain downward from right hip joint,1.0,1
constant backache in hips worse walking,lameness in small of back,1.0,1
constant backache in hips worse walking,pain in sacro-iliac symphysis worse walking,1.0,1
constant backache in hips worse walking,lameness in neck,1.0,1
constant backache in hips worse walking,sensation of arm paralysis,1.0,1
constant backache in hips worse walking,stinging in right arm,1.0,1
constant backache in hips worse walking,uncomfortable rectal feeling as if filled with sticks,1.0,1
constant backache in hips worse walking,severe aching from stomach pit to lower liver lobe,1.0,1
constant backache in hips worse walking,sad mind,1.0,1
constant backache in hips worse walking,tender right hypochondrium,1.0,1
constant backache in hips worse walking,constant backache in hips worse stooping,1.0,1
constant backache in hips worse walking,weakness in neck,1.0,1
constant backache in hips worse walking,dull aching between shoulders,1.0,1
constant backache in hips worse walking,dark urine,1.0,1
constant backache in hips worse walking,constant aching in right hip joint,1.0,1
constant backache in hips worse walking,weariness in small of back,1.0,1
constant backache in hips worse walking,gloomy mind,1.0,1
constant backache in hips worse walking,tearing in small of back on walking,1.0,1
constant backache in hips worse walking,hot urine,1.0,1
constant backache in hips worse walking,pain in scapulae worse inspiration,1.0,1
constant backache in hips worse walking,sense of lameness,1.0,1
constant backache in hips worse walking,sore leg,1.0,1
constant backache in hips worse walking,bruised feeling in right hip joint,1.0,1
constant backache in hips worse walking,aching in left acromion,1.0,1
constant backache in hips worse walking,dry fauces,1.0,1
constant backache in hips worse walking,weak back must lie down,1.0,1
constant backache in hips worse walking,true lumbago,1.0,1
constant backache in hips worse walking,severe dull pain across hips,1.0,1
constant backache in hips worse walking,walking almost impossible,1.0,1
constant backache in hips worse walking,weak legs must lie down,1.0,1
constant backache in hips worse walking,severe dull pain across back as if breaking,1.0,1
constant backache in hips worse walking,hardly able to rise,1.0,1
constant backache in hips worse walking,dull aching in small of back worse walking,1.0,1
constant backache in hips worse walking,dry mouth,1.0,1
constant backache in hips worse walking,painful joints,1.0,1
constant backache in hips worse walking,weakness in back,1.0,1
constant backache in hips worse walking,sore tendo achillis,1.0,1
constant backache in hips worse walking,sense of heaviness,1.0,1
constant backache in hips worse walking,affinity for left knee joint,1.0,1
constant backache in hips worse walking,severe pain in right chest worse inspiration,1.0,1
stiff left knee,sore muscles worse motion,1.0,1
stiff left knee,lameness in back,1.0,1
stiff left knee,hardly able to stoop,1.0,1
stiff left knee,severe pain in right scapula worse inspiration,1.0,1
stiff left knee,left knee cannot bear pressure,1.0,1
stiff left knee,heavy limbs,1.0,1
stiff left knee,back pains from engorged liver,1.0,1
stiff left knee,fullness in right hypochondrium,1.0,1
stiff left knee,shooting down left arm,1.0,1
stiff left knee,constant tiredness,1.0,1
stiff left knee,constant dull backache,1.0,1
stiff left knee,severe pain in right chest,1.0,1
stiff left knee,painful left knee,1.0,1
stiff left knee,lameness in sacro-iliac symphysis worse walking,1.0,1
stiff left knee,cloudy intellect,1.0,1
stiff left knee,sore muscles worse walking,1.0,1
stiff left knee,constant backache in sacrum worse stooping,1.0,1
stiff left knee,weight in right hypochondrium,1.0,1
stiff left knee,cannot focus on work,1.0,1
stiff left knee,sense of spinal weakness,1.0,1
stiff left knee,hemorrhoidal troubles,1.0,1
stiff left knee,depressed mind,1.0,1
stiff left knee,constant backache in sacrum worse walking,1.0,1
stiff left knee,swollen left knee,1.0,1
stiff left knee,fainting feeling,1.0,1
stiff left knee,left arm feels over-exercised,1.0,1
stiff left knee,pain downward from right hip joint,1.0,1
stiff left knee,lameness in small of back,1.0,1
stiff left knee,pain in sacro-iliac symphysis worse walking,1.0,1
stiff left knee,lameness in neck,1.0,1
stiff left knee,sensation of arm paralysis,1.0,1
stiff left knee,stinging in right arm,1.0,1
stiff left knee,uncomfortable rectal feeling as if filled with sticks,1.0,1
stiff left knee,severe aching from stomach pit to lower liver lobe,1.0,1
stiff left knee,sad mind,1.0,1
stiff left knee,tender right hypochondrium,1.0,1
stiff left knee,constant backache in hips worse stooping,1.0,1
stiff left knee,weakness in neck,1.0,1
stiff left knee,dull aching between shoulders,1.0,1
stiff left knee,dark urine,1.0,1
stiff left knee,constant aching in right hip joint,1.0,1
stiff left knee,weariness in small of back,1.0,1
stiff left knee,gloomy mind,1.0,1
stiff left knee,tearing in small of back on walking,1.0,1
stiff left knee,hot urine,1.0,1
stiff left knee,pain in scapulae worse inspiration,1.0,1
stiff left knee,sense of lameness,1.0,1
stiff left knee,sore leg,1.0,1
stiff left knee,bruised feeling in right hip joint,1.0,1
stiff left knee,aching in left acromion,1.0,1
stiff left knee,dry fauces,1.0,1
stiff left knee,weak back must lie down,1.0,1
stiff left knee,constant backache in hips worse walking,1.0,1
stiff left knee,true lumbago,1.0,1
stiff left knee,severe dull pain across hips,1.0,1
stiff left knee,walking almost impossible,1.0,1
stiff left knee,weak legs must lie down,1.0,1
stiff left knee,severe dull pain across back as if breaking,1.0,1
stiff left knee,hardly able to rise,1.0,1
stiff left knee,dull aching in small of back worse walking,1.0,1
stiff left knee,dry mouth,1.0,1
stiff left knee,painful joints,1.0,1
stiff left knee,weakness in back,1.0,1
stiff left knee,sore tendo achillis,1.0,1
stiff left knee,sense of heaviness,1.0,1
stiff left knee,affinity for left knee joint,1.0,1
stiff left knee,severe pain in right chest worse inspiration,1.0,1
tender right hypochondrium,sore muscles worse motion,1.0,1
tender right hypochondrium,lameness in back,1.0,1
tender right hypochondrium,hardly able to stoop,1.0,1
tender right hypochondrium,severe pain in right scapula worse inspiration,1.0,1
tender right hypochondrium,left knee cannot bear pressure,1.0,1
tender right hypochondrium,heavy limbs,1.0,1
tender right hypochondrium,back pains from engorged liver,1.0,1
tender right hypochondrium,fullness in right hypochondrium,1.0,1
tender right hypochondrium,shooting down left arm,1.0,1
tender right hypochondrium,constant tiredness,1.0,1
tender right hypochondrium,constant dull backache,1.0,1
tender right hypochondrium,severe pain in right chest,1.0,1
tender right hypochondrium,painful left knee,1.0,1
tender right hypochondrium,lameness in sacro-iliac symphysis worse walking,1.0,1
tender right hypochondrium,cloudy intellect,1.0,1
tender right hypochondrium,sore muscles worse walking,1.0,1
tender right hypochondrium,constant backache in sacrum worse stooping,1.0,1
tender right hypochondrium,weight in right hypochondrium,1.0,1
tender right hypochondrium,cannot focus on work,1.0,1
tender right hypochondrium,sense of spinal weakness,1.0,1
tender right hypochondrium,hemorrhoidal troubles,1.0,1
tender right hypochondrium,depressed mind,1.0,1
tender right hypochondrium,constant backache in sacrum worse walking,1.0,1
tender right hypochondrium,swollen left knee,1.0,1
tender right hypochondrium,fainting feeling,1.0,1
tender right hypochondrium,stiff left knee,1.0,1
tender right hypochondrium,left arm feels over-exercised,1.0,1
tender right hypochondrium,pain downward from right hip joint,1.0,1
tender right hypochondrium,lameness in small of back,1.0,1
tender right hypochondrium,pain in sacro-iliac symphysis worse walking,1.0,1
tender right hypochondrium,lameness in neck,1.0,1
tender right hypochondrium,sensation of arm paralysis,1.0,1
tender right hypochondrium,stinging in right arm,1.0,1
tender right hypochondrium,uncomfortable rectal feeling as if filled with sticks,1.0,1
tender right hypochondrium,severe aching from stomach pit to lower liver lobe,1.0,1
tender right hypochondrium,sad mind,1.0,1
tender right hypochondrium,constant backache in hips worse stooping,1.0,1
tender right hypochondrium,weakness in neck,1.0,1
tender right hypochondrium,dull aching between shoulders,1.0,1
tender right hypochondrium,dark urine,1.0,1
tender right hypochondrium,constant aching in right hip joint,1.0,1
tender right hypochondrium,weariness in small of back,1.0,1
tender right hypochondrium,gloomy mind,1.0,1
tender right hypochondrium,tearing in small of back on walking,1.0,1
tender right hypochondrium,hot urine,1.0,1
tender right hypochondrium,pain in scapulae worse inspiration,1.0,1
tender right hypochondrium,sense of lameness,1.0,1
tender right hypochondrium,sore leg,1.0,1
tender right hypochondrium,bruised feeling in right hip joint,1.0,1
tender right hypochondrium,aching in left acromion,1.0,1
tender right hypochondrium,dry fauces,1.0,1
tender right hypochondrium,weak back must lie down,1.0,1
tender right hypochondrium,constant backache in hips worse walking,1.0,1
