### Cluster 15 — Symptoms (36)
Symptom,Frequency
drawing rheumatic pains from side of neck to limbs,1
jerking of elbows,1
sharp stitches in joints,1
jerking in thigh,1
children under seven years,1
rheumatic drawing in left tarsus,1
great rigidity of muscles of neck,1
starting in sleep,2
aching drawing pain in right arm above elbow,1
sharp stitches in right shin bone,1
cannot bend forward,1
beginning of inflammation of joints,1
jerking in knee joints,1
great rigidity of muscles of back,1
inflammatory affections of brain,1
restless motion of head,1
worse during winter,1
drawing pains in thighs,1
pressing pain in left tarsus,1
restless motion,1
stitches in forearm,1
rheumatism of muscles,1
pain in upper dorsal vertebrae,1
stinging pains in joints,1
constrictive rheumatic pain in deltoid muscle,1
rheumatic pain on top of head,1
dullness,1
drawing up of leg in sleep,1
pain in shoulders,1
fine sharp stitches in forearm,1
tearing burning pains from neck to left axilla,1
drawing laming pains in muscles,1
jerking of muscles of arms,1
pain in cervical vertebrae,1
rheumatic origin,1
jerking of muscles of thighs,1

### Top Remedies
Remedy,Symptoms_Covered
stramonium,36

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
sharp stitches in right shin bone,great rigidity of muscles of back,1.0,1
sharp stitches in right shin bone,inflammatory affections of brain,1.0,1
sharp stitches in right shin bone,restless motion of head,1.0,1
sharp stitches in right shin bone,worse during winter,1.0,1
sharp stitches in right shin bone,drawing pains in thighs,1.0,1
sharp stitches in right shin bone,pressing pain in left tarsus,1.0,1
sharp stitches in right shin bone,restless motion,1.0,1
sharp stitches in right shin bone,stitches in forearm,1.0,1
sharp stitches in right shin bone,rheumatism of muscles,1.0,1
sharp stitches in right shin bone,pain in upper dorsal vertebrae,1.0,1
sharp stitches in right shin bone,stinging pains in joints,1.0,1
sharp stitches in right shin bone,constrictive rheumatic pain in deltoid muscle,1.0,1
sharp stitches in right shin bone,rheumatic pain on top of head,1.0,1
sharp stitches in right shin bone,dullness,1.0,1
sharp stitches in right shin bone,drawing up of leg in sleep,1.0,1
sharp stitches in right shin bone,pain in shoulders,1.0,1
sharp stitches in right shin bone,fine sharp stitches in forearm,1.0,1
sharp stitches in right shin bone,tearing burning pains from neck to left axilla,1.0,1
sharp stitches in right shin bone,drawing laming pains in muscles,1.0,1
sharp stitches in right shin bone,jerking of muscles of arms,1.0,1
sharp stitches in right shin bone,pain in cervical vertebrae,1.0,1
sharp stitches in right shin bone,rheumatic origin,1.0,1
sharp stitches in right shin bone,jerking of muscles of thighs,1.0,1
jerking in thigh,drawing rheumatic pains from side of neck to limbs,1.0,1
jerking in thigh,jerking of elbows,1.0,1
jerking in thigh,sharp stitches in joints,1.0,1
jerking in thigh,children under seven years,1.0,1
jerking in thigh,rheumatic drawing in left tarsus,1.0,1
jerking in thigh,great rigidity of muscles of neck,1.0,1
jerking in thigh,starting in sleep,1.0,1
jerking in thigh,aching drawing pain in right arm above elbow,1.0,1
jerking in thigh,sharp stitches in right shin bone,1.0,1
jerking in thigh,cannot bend forward,1.0,1
jerking in thigh,beginning of inflammation of joints,1.0,1
jerking in thigh,jerking in knee joints,1.0,1
jerking in thigh,great rigidity of muscles of back,1.0,1
jerking in thigh,inflammatory affections of brain,1.0,1
jerking in thigh,restless motion of head,1.0,1
jerking in thigh,worse during winter,1.0,1
jerking in thigh,drawing pains in thighs,1.0,1
jerking in thigh,pressing pain in left tarsus,1.0,1
jerking in thigh,restless motion,1.0,1
jerking in thigh,stitches in forearm,1.0,1
jerking in thigh,rheumatism of muscles,1.0,1
jerking in thigh,pain in upper dorsal vertebrae,1.0,1
jerking in thigh,stinging pains in joints,1.0,1
jerking in thigh,constrictive rheumatic pain in deltoid muscle,1.0,1
jerking in thigh,rheumatic pain on top of head,1.0,1
jerking in thigh,dullness,1.0,1
jerking in thigh,drawing up of leg in sleep,1.0,1
jerking in thigh,pain in shoulders,1.0,1
jerking in thigh,fine sharp stitches in forearm,1.0,1
jerking in thigh,tearing burning pains from neck to left axilla,1.0,1
jerking in thigh,drawing laming pains in muscles,1.0,1
jerking in thigh,jerking of muscles of arms,1.0,1
jerking in thigh,pain in cervical vertebrae,1.0,1
jerking in thigh,rheumatic origin,1.0,1
jerking in thigh,jerking of muscles of thighs,1.0,1
fine sharp stitches in forearm,drawing rheumatic pains from side of neck to limbs,1.0,1
fine sharp stitches in forearm,jerking of elbows,1.0,1
fine sharp stitches in forearm,sharp stitches in joints,1.0,1
fine sharp stitches in forearm,jerking in thigh,1.0,1
fine sharp stitches in forearm,children under seven years,1.0,1
fine sharp stitches in forearm,rheumatic drawing in left tarsus,1.0,1
fine sharp stitches in forearm,great rigidity of muscles of neck,1.0,1
fine sharp stitches in forearm,starting in sleep,1.0,1
fine sharp stitches in forearm,aching drawing pain in right arm above elbow,1.0,1
fine sharp stitches in forearm,sharp stitches in right shin bone,1.0,1
fine sharp stitches in forearm,cannot bend forward,1.0,1
fine sharp stitches in forearm,beginning of inflammation of joints,1.0,1
fine sharp stitches in forearm,jerking in knee joints,1.0,1
fine sharp stitches in forearm,great rigidity of muscles of back,1.0,1
fine sharp stitches in forearm,inflammatory affections of brain,1.0,1
fine sharp stitches in forearm,restless motion of head,1.0,1
fine sharp stitches in forearm,worse during winter,1.0,1
fine sharp stitches in forearm,drawing pains in thighs,1.0,1
fine sharp stitches in forearm,pressing pain in left tarsus,1.0,1
fine sharp stitches in forearm,restless motion,1.0,1
fine sharp stitches in forearm,stitches in forearm,1.0,1
fine sharp stitches in forearm,rheumatism of muscles,1.0,1
fine sharp stitches in forearm,pain in upper dorsal vertebrae,1.0,1
fine sharp stitches in forearm,stinging pains in joints,1.0,1
fine sharp stitches in forearm,constrictive rheumatic pain in deltoid muscle,1.0,1
fine sharp stitches in forearm,rheumatic pain on top of head,1.0,1
fine sharp stitches in forearm,dullness,1.0,1
fine sharp stitches in forearm,drawing up of leg in sleep,1.0,1
fine sharp stitches in forearm,pain in shoulders,1.0,1
fine sharp stitches in forearm,tearing burning pains from neck to left axilla,1.0,1
fine sharp stitches in forearm,drawing laming pains in muscles,1.0,1
fine sharp stitches in forearm,jerking of muscles of arms,1.0,1
fine sharp stitches in forearm,pain in cervical vertebrae,1.0,1
fine sharp stitches in forearm,rheumatic origin,1.0,1
fine sharp stitches in forearm,jerking of muscles of thighs,1.0,1
drawing laming pains in muscles,drawing rheumatic pains from side of neck to limbs,1.0,1
drawing laming pains in muscles,jerking of elbows,1.0,1
drawing laming pains in muscles,sharp stitches in joints,1.0,1
drawing laming pains in muscles,jerking in thigh,1.0,1
drawing laming pains in muscles,children under seven years,1.0,1
drawing laming pains in muscles,rheumatic drawing in left tarsus,1.0,1
drawing laming pains in muscles,great rigidity of muscles of neck,1.0,1
drawing laming pains in muscles,starting in sleep,1.0,1
drawing laming pains in muscles,aching drawing pain in right arm above elbow,1.0,1
drawing laming pains in muscles,sharp stitches in right shin bone,1.0,1
drawing laming pains in muscles,cannot bend forward,1.0,1
drawing laming pains in muscles,beginning of inflammation of joints,1.0,1
drawing laming pains in muscles,jerking in knee joints,1.0,1
drawing laming pains in muscles,great rigidity of muscles of back,1.0,1
drawing laming pains in muscles,inflammatory affections of brain,1.0,1
drawing laming pains in muscles,restless motion of head,1.0,1
drawing laming pains in muscles,worse during winter,1.0,1
drawing laming pains in muscles,drawing pains in thighs,1.0,1
drawing laming pains in muscles,pressing pain in left tarsus,1.0,1
drawing laming pains in muscles,restless motion,1.0,1
drawing laming pains in muscles,stitches in forearm,1.0,1
drawing laming pains in muscles,rheumatism of muscles,1.0,1
drawing laming pains in muscles,pain in upper dorsal vertebrae,1.0,1
drawing laming pains in muscles,stinging pains in joints,1.0,1
drawing laming pains in muscles,constrictive rheumatic pain in deltoid muscle,1.0,1
drawing laming pains in muscles,rheumatic pain on top of head,1.0,1
drawing laming pains in muscles,dullness,1.0,1
drawing laming pains in muscles,drawing up of leg in sleep,1.0,1
drawing laming pains in muscles,pain in shoulders,1.0,1
drawing laming pains in muscles,fine sharp stitches in forearm,1.0,1
drawing laming pains in muscles,tearing burning pains from neck to left axilla,1.0,1
drawing laming pains in muscles,jerking of muscles of arms,1.0,1
drawing laming pains in muscles,pain in cervical vertebrae,1.0,1
drawing laming pains in muscles,rheumatic origin,1.0,1
drawing laming pains in muscles,jerking of muscles of thighs,1.0,1
inflammatory affections of brain,drawing rheumatic pains from side of neck to limbs,1.0,1
inflammatory affections of brain,jerking of elbows,1.0,1
inflammatory affections of brain,sharp stitches in joints,1.0,1
inflammatory affections of brain,jerking in thigh,1.0,1
inflammatory affections of brain,children under seven years,1.0,1
inflammatory affections of brain,rheumatic drawing in left tarsus,1.0,1
inflammatory affections of brain,great rigidity of muscles of neck,1.0,1
inflammatory affections of brain,starting in sleep,1.0,1
inflammatory affections of brain,aching drawing pain in right arm above elbow,1.0,1
inflammatory affections of brain,sharp stitches in right shin bone,1.0,1
inflammatory affections of brain,cannot bend forward,1.0,1
inflammatory affections of brain,beginning of inflammation of joints,1.0,1
inflammatory affections of brain,jerking in knee joints,1.0,1
inflammatory affections of brain,great rigidity of muscles of back,1.0,1
inflammatory affections of brain,restless motion of head,1.0,1
inflammatory affections of brain,worse during winter,1.0,1
inflammatory affections of brain,drawing pains in thighs,1.0,1
inflammatory affections of brain,pressing pain in left tarsus,1.0,1
inflammatory affections of brain,restless motion,1.0,1
inflammatory affections of brain,stitches in forearm,1.0,1
inflammatory affections of brain,rheumatism of muscles,1.0,1
inflammatory affections of brain,pain in upper dorsal vertebrae,1.0,1
inflammatory affections of brain,stinging pains in joints,1.0,1
inflammatory affections of brain,constrictive rheumatic pain in deltoid muscle,1.0,1
inflammatory affections of brain,rheumatic pain on top of head,1.0,1
inflammatory affections of brain,dullness,1.0,1
inflammatory affections of brain,drawing up of leg in sleep,1.0,1
inflammatory affections of brain,pain in shoulders,1.0,1
inflammatory affections of brain,fine sharp stitches in forearm,1.0,1
inflammatory affections of brain,tearing burning pains from neck to left axilla,1.0,1
inflammatory affections of brain,drawing laming pains in muscles,1.0,1
inflammatory affections of brain,jerking of muscles of arms,1.0,1
inflammatory affections of brain,pain in cervical vertebrae,1.0,1
inflammatory affections of brain,rheumatic origin,1.0,1
inflammatory affections of brain,jerking of muscles of thighs,1.0,1
drawing pains in thighs,drawing rheumatic pains from side of neck to limbs,1.0,1
drawing pains in thighs,jerking of elbows,1.0,1
drawing pains in thighs,sharp stitches in joints,1.0,1
drawing pains in thighs,jerking in thigh,1.0,1
drawing pains in thighs,children under seven years,1.0,1
drawing pains in thighs,rheumatic drawing in left tarsus,1.0,1
drawing pains in thighs,great rigidity of muscles of neck,1.0,1
drawing pains in thighs,starting in sleep,1.0,1
drawing pains in thighs,aching drawing pain in right arm above elbow,1.0,1
drawing pains in thighs,sharp stitches in right shin bone,1.0,1
drawing pains in thighs,cannot bend forward,1.0,1
drawing pains in thighs,beginning of inflammation of joints,1.0,1
drawing pains in thighs,jerking in knee joints,1.0,1
drawing pains in thighs,great rigidity of muscles of back,1.0,1
drawing pains in thighs,inflammatory affections of brain,1.0,1
drawing pains in thighs,restless motion of head,1.0,1
drawing pains in thighs,worse during winter,1.0,1
drawing pains in thighs,pressing pain in left tarsus,1.0,1
drawing pains in thighs,restless motion,1.0,1
drawing pains in thighs,stitches in forearm,1.0,1
drawing pains in thighs,rheumatism of muscles,1.0,1
drawing pains in thighs,pain in upper dorsal vertebrae,1.0,1
drawing pains in thighs,stinging pains in joints,1.0,1
drawing pains in thighs,constrictive rheumatic pain in deltoid muscle,1.0,1
drawing pains in thighs,rheumatic pain on top of head,1.0,1
drawing pains in thighs,dullness,1.0,1
drawing pains in thighs,drawing up of leg in sleep,1.0,1
drawing pains in thighs,pain in shoulders,1.0,1
drawing pains in thighs,fine sharp stitches in forearm,1.0,1
drawing pains in thighs,tearing burning pains from neck to left axilla,1.0,1
drawing pains in thighs,drawing laming pains in muscles,1.0,1
drawing pains in thighs,jerking of muscles of arms,1.0,1
drawing pains in thighs,pain in cervical vertebrae,1.0,1
drawing pains in thighs,rheumatic origin,1.0,1
drawing pains in thighs,jerking of muscles of thighs,1.0,1
rheumatic drawing in left tarsus,drawing rheumatic pains from side of neck to limbs,1.0,1
rheumatic drawing in left tarsus,jerking of elbows,1.0,1
rheumatic drawing in left tarsus,sharp stitches in joints,1.0,1
rheumatic drawing in left tarsus,jerking in thigh,1.0,1
rheumatic drawing in left tarsus,children under seven years,1.0,1
rheumatic drawing in left tarsus,great rigidity of muscles of neck,1.0,1
rheumatic drawing in left tarsus,starting in sleep,1.0,1
rheumatic drawing in left tarsus,aching drawing pain in right arm above elbow,1.0,1
rheumatic drawing in left tarsus,sharp stitches in right shin bone,1.0,1
rheumatic drawing in left tarsus,cannot bend forward,1.0,1
rheumatic drawing in left tarsus,beginning of inflammation of joints,1.0,1
rheumatic drawing in left tarsus,jerking in knee joints,1.0,1
rheumatic drawing in left tarsus,great rigidity of muscles of back,1.0,1
rheumatic drawing in left tarsus,inflammatory affections of brain,1.0,1
rheumatic drawing in left tarsus,restless motion of head,1.0,1
rheumatic drawing in left tarsus,worse during winter,1.0,1
rheumatic drawing in left tarsus,drawing pains in thighs,1.0,1
rheumatic drawing in left tarsus,pressing pain in left tarsus,1.0,1
rheumatic drawing in left tarsus,restless motion,1.0,1
rheumatic drawing in left tarsus,stitches in forearm,1.0,1
rheumatic drawing in left tarsus,rheumatism of muscles,1.0,1
rheumatic drawing in left tarsus,pain in upper dorsal vertebrae,1.0,1
rheumatic drawing in left tarsus,stinging pains in joints,1.0,1
rheumatic drawing in left tarsus,constrictive rheumatic pain in deltoid muscle,1.0,1
rheumatic drawing in left tarsus,rheumatic pain on top of head,1.0,1
rheumatic drawing in left tarsus,dullness,1.0,1
rheumatic drawing in left tarsus,drawing up of leg in sleep,1.0,1
rheumatic drawing in left tarsus,pain in shoulders,1.0,1
rheumatic drawing in left tarsus,fine sharp stitches in forearm,1.0,1
rheumatic drawing in left tarsus,tearing burning pains from neck to left axilla,1.0,1
rheumatic drawing in left tarsus,drawing laming pains in muscles,1.0,1
rheumatic drawing in left tarsus,jerking of muscles of arms,1.0,1
rheumatic drawing in left tarsus,pain in cervical vertebrae,1.0,1
rheumatic drawing in left tarsus,rheumatic origin,1.0,1
rheumatic drawing in left tarsus,jerking of muscles of thighs,1.0,1
tearing burning pains from neck to left axilla,drawing rheumatic pains from side of neck to limbs,1.0,1
tearing burning pains from neck to left axilla,jerking of elbows,1.0,1
tearing burning pains from neck to left axilla,sharp stitches in joints,1.0,1
tearing burning pains from neck to left axilla,jerking in thigh,1.0,1
tearing burning pains from neck to left axilla,children under seven years,1.0,1
tearing burning pains from neck to left axilla,rheumatic drawing in left tarsus,1.0,1
tearing burning pains from neck to left axilla,great rigidity of muscles of neck,1.0,1
tearing burning pains from neck to left axilla,starting in sleep,1.0,1
tearing burning pains from neck to left axilla,aching drawing pain in right arm above elbow,1.0,1
tearing burning pains from neck to left axilla,sharp stitches in right shin bone,1.0,1
tearing burning pains from neck to left axilla,cannot bend forward,1.0,1
tearing burning pains from neck to left axilla,beginning of inflammation of joints,1.0,1
tearing burning pains from neck to left axilla,jerking in knee joints,1.0,1
tearing burning pains from neck to left axilla,great rigidity of muscles of back,1.0,1
tearing burning pains from neck to left axilla,inflammatory affections of brain,1.0,1
tearing burning pains from neck to left axilla,restless motion of head,1.0,1
tearing burning pains from neck to left axilla,worse during winter,1.0,1
tearing burning pains from neck to left axilla,drawing pains in thighs,1.0,1
tearing burning pains from neck to left axilla,pressing pain in left tarsus,1.0,1
tearing burning pains from neck to left axilla,restless motion,1.0,1
tearing burning pains from neck to left axilla,stitches in forearm,1.0,1
tearing burning pains from neck to left axilla,rheumatism of muscles,1.0,1
tearing burning pains from neck to left axilla,pain in upper dorsal vertebrae,1.0,1
tearing burning pains from neck to left axilla,stinging pains in joints,1.0,1
tearing burning pains from neck to left axilla,constrictive rheumatic pain in deltoid muscle,1.0,1
tearing burning pains from neck to left axilla,rheumatic pain on top of head,1.0,1
tearing burning pains from neck to left axilla,dullness,1.0,1
tearing burning pains from neck to left axilla,drawing up of leg in sleep,1.0,1
tearing burning pains from neck to left axilla,pain in shoulders,1.0,1
tearing burning pains from neck to left axilla,fine sharp stitches in forearm,1.0,1
tearing burning pains from neck to left axilla,drawing laming pains in muscles,1.0,1
tearing burning pains from neck to left axilla,jerking of muscles of arms,1.0,1
tearing burning pains from neck to left axilla,pain in cervical vertebrae,1.0,1
tearing burning pains from neck to left axilla,rheumatic origin,1.0,1
tearing burning pains from neck to left axilla,jerking of muscles of thighs,1.0,1
jerking of muscles of arms,drawing rheumatic pains from side of neck to limbs,1.0,1
jerking of muscles of arms,jerking of elbows,1.0,1
jerking of muscles of arms,sharp stitches in joints,1.0,1
jerking of muscles of arms,jerking in thigh,1.0,1
jerking of muscles of arms,children under seven years,1.0,1
jerking of muscles of arms,rheumatic drawing in left tarsus,1.0,1
jerking of muscles of arms,great rigidity of muscles of neck,1.0,1
jerking of muscles of arms,starting in sleep,1.0,1
jerking of muscles of arms,aching drawing pain in right arm above elbow,1.0,1
jerking of muscles of arms,sharp stitches in right shin bone,1.0,1
jerking of muscles of arms,cannot bend forward,1.0,1
jerking of muscles of arms,beginning of inflammation of joints,1.0,1
jerking of muscles of arms,jerking in knee joints,1.0,1
jerking of muscles of arms,great rigidity of muscles of back,1.0,1
jerking of muscles of arms,inflammatory affections of brain,1.0,1
jerking of muscles of arms,restless motion of head,1.0,1
jerking of muscles of arms,worse during winter,1.0,1
jerking of muscles of arms,drawing pains in thighs,1.0,1
jerking of muscles of arms,pressing pain in left tarsus,1.0,1
jerking of muscles of arms,restless motion,1.0,1
jerking of muscles of arms,stitches in forearm,1.0,1
jerking of muscles of arms,rheumatism of muscles,1.0,1
jerking of muscles of arms,pain in upper dorsal vertebrae,1.0,1
jerking of muscles of arms,stinging pains in joints,1.0,1
jerking of muscles of arms,constrictive rheumatic pain in deltoid muscle,1.0,1
jerking of muscles of arms,rheumatic pain on top of head,1.0,1
jerking of muscles of arms,dullness,1.0,1
jerking of muscles of arms,drawing up of leg in sleep,1.0,1
jerking of muscles of arms,pain in shoulders,1.0,1
jerking of muscles of arms,fine sharp stitches in forearm,1.0,1
jerking of muscles of arms,tearing burning pains from neck to left axilla,1.0,1
jerking of muscles of arms,drawing laming pains in muscles,1.0,1
jerking of muscles of arms,pain in cervical vertebrae,1.0,1
jerking of muscles of arms,rheumatic origin,1.0,1
jerking of muscles of arms,jerking of muscles of thighs,1.0,1
great rigidity of muscles of neck,drawing rheumatic pains from side of neck to limbs,1.0,1
great rigidity of muscles of neck,jerking of elbows,1.0,1
great rigidity of muscles of neck,sharp stitches in joints,1.0,1
great rigidity of muscles of neck,jerking in thigh,1.0,1
great rigidity of muscles of neck,children under seven years,1.0,1
great rigidity of muscles of neck,rheumatic drawing in left tarsus,1.0,1
great rigidity of muscles of neck,starting in sleep,1.0,1
great rigidity of muscles of neck,aching drawing pain in right arm above elbow,1.0,1
great rigidity of muscles of neck,sharp stitches in right shin bone,1.0,1
great rigidity of muscles of neck,cannot bend forward,1.0,1
great rigidity of muscles of neck,beginning of inflammation of joints,1.0,1
great rigidity of muscles of neck,jerking in knee joints,1.0,1
great rigidity of muscles of neck,great rigidity of muscles of back,1.0,1
great rigidity of muscles of neck,inflammatory affections of brain,1.0,1
great rigidity of muscles of neck,restless motion of head,1.0,1
great rigidity of muscles of neck,worse during winter,1.0,1
great rigidity of muscles of neck,drawing pains in thighs,1.0,1
great rigidity of muscles of neck,pressing pain in left tarsus,1.0,1
great rigidity of muscles of neck,restless motion,1.0,1
great rigidity of muscles of neck,stitches in forearm,1.0,1
great rigidity of muscles of neck,rheumatism of muscles,1.0,1
great rigidity of muscles of neck,pain in upper dorsal vertebrae,1.0,1
great rigidity of muscles of neck,stinging pains in joints,1.0,1
great rigidity of muscles of neck,constrictive rheumatic pain in deltoid muscle,1.0,1
great rigidity of muscles of neck,rheumatic pain on top of head,1.0,1
great rigidity of muscles of neck,dullness,1.0,1
great rigidity of muscles of neck,drawing up of leg in sleep,1.0,1
great rigidity of muscles of neck,pain in shoulders,1.0,1
great rigidity of muscles of neck,fine sharp stitches in forearm,1.0,1
great rigidity of muscles of neck,tearing burning pains from neck to left axilla,1.0,1
great rigidity of muscles of neck,drawing laming pains in muscles,1.0,1
great rigidity of muscles of neck,jerking of muscles of arms,1.0,1
great rigidity of muscles of neck,pain in cervical vertebrae,1.0,1
great rigidity of muscles of neck,rheumatic origin,1.0,1
great rigidity of muscles of neck,jerking of muscles of thighs,1.0,1
starting in sleep,drawing rheumatic pains from side of neck to limbs,1.0,1
starting in sleep,jerking of elbows,1.0,1
starting in sleep,sharp stitches in joints,1.0,1
starting in sleep,jerking in thigh,1.0,1
starting in sleep,children under seven years,1.0,1
starting in sleep,rheumatic drawing in left tarsus,1.0,1
starting in sleep,great rigidity of muscles of neck,1.0,1
starting in sleep,aching drawing pain in right arm above elbow,1.0,1
starting in sleep,sharp stitches in right shin bone,1.0,1
starting in sleep,cannot bend forward,1.0,1
starting in sleep,beginning of inflammation of joints,1.0,1
starting in sleep,jerking in knee joints,1.0,1
starting in sleep,great rigidity of muscles of back,1.0,1
starting in sleep,inflammatory affections of brain,1.0,1
starting in sleep,restless motion of head,1.0,1
starting in sleep,worse during winter,1.0,1
starting in sleep,drawing pains in thighs,1.0,1
starting in sleep,pressing pain in left tarsus,1.0,1
starting in sleep,restless motion,1.0,1
starting in sleep,stitches in forearm,1.0,1
starting in sleep,rheumatism of muscles,1.0,1
starting in sleep,pain in upper dorsal vertebrae,1.0,1
starting in sleep,stinging pains in joints,1.0,1
starting in sleep,constrictive rheumatic pain in deltoid muscle,1.0,1
starting in sleep,rheumatic pain on top of head,1.0,1
starting in sleep,dullness,1.0,1
starting in sleep,drawing up of leg in sleep,1.0,1
starting in sleep,pain in shoulders,1.0,1
starting in sleep,fine sharp stitches in forearm,1.0,1
starting in sleep,tearing burning pains from neck to left axilla,1.0,1
starting in sleep,drawing laming pains in muscles,1.0,1
starting in sleep,jerking of muscles of arms,1.0,1
starting in sleep,pain in cervical vertebrae,1.0,1
starting in sleep,rheumatic origin,1.0,1
starting in sleep,jerking of muscles of thighs,1.0,1
great rigidity of muscles of back,drawing rheumatic pains from side of neck to limbs,1.0,1
great rigidity of muscles of back,jerking of elbows,1.0,1
great rigidity of muscles of back,sharp stitches in joints,1.0,1
great rigidity of muscles of back,jerking in thigh,1.0,1
great rigidity of muscles of back,children under seven years,1.0,1
great rigidity of muscles of back,rheumatic drawing in left tarsus,1.0,1
great rigidity of muscles of back,great rigidity of muscles of neck,1.0,1
great rigidity of muscles of back,starting in sleep,1.0,1
great rigidity of muscles of back,aching drawing pain in right arm above elbow,1.0,1
great rigidity of muscles of back,sharp stitches in right shin bone,1.0,1
great rigidity of muscles of back,cannot bend forward,1.0,1
great rigidity of muscles of back,beginning of inflammation of joints,1.0,1
great rigidity of muscles of back,jerking in knee joints,1.0,1
great rigidity of muscles of back,inflammatory affections of brain,1.0,1
great rigidity of muscles of back,restless motion of head,1.0,1
great rigidity of muscles of back,worse during winter,1.0,1
great rigidity of muscles of back,drawing pains in thighs,1.0,1
great rigidity of muscles of back,pressing pain in left tarsus,1.0,1
great rigidity of muscles of back,restless motion,1.0,1
great rigidity of muscles of back,stitches in forearm,1.0,1
great rigidity of muscles of back,rheumatism of muscles,1.0,1
great rigidity of muscles of back,pain in upper dorsal vertebrae,1.0,1
great rigidity of muscles of back,stinging pains in joints,1.0,1
great rigidity of muscles of back,constrictive rheumatic pain in deltoid muscle,1.0,1
great rigidity of muscles of back,rheumatic pain on top of head,1.0,1
great rigidity of muscles of back,dullness,1.0,1
great rigidity of muscles of back,drawing up of leg in sleep,1.0,1
great rigidity of muscles of back,pain in shoulders,1.0,1
great rigidity of muscles of back,fine sharp stitches in forearm,1.0,1
great rigidity of muscles of back,tearing burning pains from neck to left axilla,1.0,1
great rigidity of muscles of back,drawing laming pains in muscles,1.0,1
great rigidity of muscles of back,jerking of muscles of arms,1.0,1
great rigidity of muscles of back,pain in cervical vertebrae,1.0,1
great rigidity of muscles of back,rheumatic origin,1.0,1
great rigidity of muscles of back,jerking of muscles of thighs,1.0,1
children under seven years,drawing rheumatic pains from side of neck to limbs,1.0,1
children under seven years,jerking of elbows,1.0,1
children under seven years,sharp stitches in joints,1.0,1
children under seven years,jerking in thigh,1.0,1
children under seven years,rheumatic drawing in left tarsus,1.0,1
children under seven years,great rigidity of muscles of neck,1.0,1
children under seven years,starting in sleep,1.0,1
children under seven years,aching drawing pain in right arm above elbow,1.0,1
children under seven years,sharp stitches in right shin bone,1.0,1
children under seven years,cannot bend forward,1.0,1
children under seven years,beginning of inflammation of joints,1.0,1
children under seven years,jerking in knee joints,1.0,1
children under seven years,great rigidity of muscles of back,1.0,1
children under seven years,inflammatory affections of brain,1.0,1
children under seven years,restless motion of head,1.0,1
children under seven years,worse during winter,1.0,1
children under seven years,drawing pains in thighs,1.0,1
children under seven years,pressing pain in left tarsus,1.0,1
children under seven years,restless motion,1.0,1
children under seven years,stitches in forearm,1.0,1
children under seven years,rheumatism of muscles,1.0,1
children under seven years,pain in upper dorsal vertebrae,1.0,1
children under seven years,stinging pains in joints,1.0,1
children under seven years,constrictive rheumatic pain in deltoid muscle,1.0,1
children under seven years,rheumatic pain on top of head,1.0,1
children under seven years,dullness,1.0,1
children under seven years,drawing up of leg in sleep,1.0,1
children under seven years,pain in shoulders,1.0,1
children under seven years,fine sharp stitches in forearm,1.0,1
children under seven years,tearing burning pains from neck to left axilla,1.0,1
children under seven years,drawing laming pains in muscles,1.0,1
children under seven years,jerking of muscles of arms,1.0,1
children under seven years,pain in cervical vertebrae,1.0,1
children under seven years,rheumatic origin,1.0,1
children under seven years,jerking of muscles of thighs,1.0,1
cannot bend forward,drawing rheumatic pains from side of neck to limbs,1.0,1
cannot bend forward,jerking of elbows,1.0,1
cannot bend forward,sharp stitches in joints,1.0,1
cannot bend forward,jerking in thigh,1.0,1
cannot bend forward,children under seven years,1.0,1
cannot bend forward,rheumatic drawing in left tarsus,1.0,1
cannot bend forward,great rigidity of muscles of neck,1.0,1
cannot bend forward,starting in sleep,1.0,1
cannot bend forward,aching drawing pain in right arm above elbow,1.0,1
cannot bend forward,sharp stitches in right shin bone,1.0,1
cannot bend forward,beginning of inflammation of joints,1.0,1
cannot bend forward,jerking in knee joints,1.0,1
cannot bend forward,great rigidity of muscles of back,1.0,1
cannot bend forward,inflammatory affections of brain,1.0,1
cannot bend forward,restless motion of head,1.0,1
cannot bend forward,worse during winter,1.0,1
cannot bend forward,drawing pains in thighs,1.0,1
cannot bend forward,pressing pain in left tarsus,1.0,1
cannot bend forward,restless motion,1.0,1
cannot bend forward,stitches in forearm,1.0,1
cannot bend forward,rheumatism of muscles,1.0,1
cannot bend forward,pain in upper dorsal vertebrae,1.0,1
cannot bend forward,stinging pains in joints,1.0,1
cannot bend forward,constrictive rheumatic pain in deltoid muscle,1.0,1
cannot bend forward,rheumatic pain on top of head,1.0,1
cannot bend forward,dullness,1.0,1
cannot bend forward,drawing up of leg in sleep,1.0,1
cannot bend forward,pain in shoulders,1.0,1
cannot bend forward,fine sharp stitches in forearm,1.0,1
cannot bend forward,tearing burning pains from neck to left axilla,1.0,1
cannot bend forward,drawing laming pains in muscles,1.0,1
cannot bend forward,jerking of muscles of arms,1.0,1
cannot bend forward,pain in cervical vertebrae,1.0,1
cannot bend forward,rheumatic origin,1.0,1
cannot bend forward,jerking of muscles of thighs,1.0,1
pain in cervical vertebrae,drawing rheumatic pains from side of neck to limbs,1.0,1
pain in cervical vertebrae,jerking of elbows,1.0,1
pain in cervical vertebrae,sharp stitches in joints,1.0,1
pain in cervical vertebrae,jerking in thigh,1.0,1
