### Cluster 82 — Symptoms (58)
Symptom,Frequency
rigid fingers in mornings,1
swollen feet,2
swollen ankles,2
boring in olecranon,1
weight in right arm,1
gouty rheumatic affections,1
headache with nausea,boring in knees,1.0,1
headache with nausea,cramps in right arm drawing backward,1.0,1
headache with nausea,rigid fingers at night,1.0,1
headache with nausea,gums bleed easily,1.0,1
headache with nausea,languor of lower limbs,1.0,1
headache with nausea,worse with wet applications,1.0,1
headache with nausea,pain in back of hand,1.0,1
headache with nausea,dyspnea,1.0,1
headache with nausea,useful in scrofulous children,1.0,1
headache with nausea,tearing in zygomas,1.0,1
headache with nausea,inimical to lachesis,1.0,1
headache with nausea,worse in winter,1.0,1
headache with nausea,epistaxis,1.0,1
headache with nausea,sprained wrist joint pain,1.0,1
headache with nausea,pain in nape worse right side,1.0,1
headache with nausea,tearing in limbs,1.0,1
headache with nausea,sleeping fingers,1.0,1
headache with nausea,pain in wrists,1.0,1
headache with nausea,legs go to sleep when standing,1.0,1
headache with nausea,headache worse in wet weather,1.0,1
headache with nausea,cramps in soles,1.0,1
headache with nausea,colic with urging to stool,1.0,1
headache with nausea,aversion to walking in open air,1.0,1
headache with nausea,pressing in stomach,1.0,1
headache with nausea,intense coldness in small of back,1.0,1
headache with nausea,drawing leg pain,1.0,1
headache with nausea,rigid fingers when grasping,1.0,1
headache with nausea,pressive drawing in loins at rest,1.0,1
headache with nausea,swollen hand,1.0,1
headache with nausea,restless feet,1.0,1
headache with nausea,tearing shoulder pain,1.0,1
headache with nausea,tearing tooth pain,1.0,1
headache with nausea,legs go to sleep when lying,1.0,1
headache with nausea,rigid arms in mornings,1.0,1
headache with nausea,headache worse in winter,1.0,1
headache with nausea,bruised shoulder pain,1.0,1
headache with nausea,swollen hands when hanging,1.0,1
headache with nausea,pain in thumbs,1.0,1
weight in right arm,rigid fingers in mornings,1.0,1
weight in right arm,swollen feet,1.0,1
weight in right arm,swollen ankles,1.0,1
weight in right arm,boring in olecranon,1.0,1
weight in right arm,gouty rheumatic affections,1.0,1
weight in right arm,rigid arms at night,1.0,1
weight in right arm,pain between scapulae,1.0,1
weight in right arm,rigid arms when grasping,1.0,1
weight in right arm,worse in wet weather,1.0,1
weight in right arm,headache with nausea,1.0,1
weight in right arm,stitches in soles,1.0,1
weight in right arm,stitches in coccyx,1.0,1
weight in right arm,restless legs,1.0,1
weight in right arm,pressive drawing in small of back at rest,1.0,1
weight in right arm,right arm hangs down no use,1.0,1
weight in right arm,pressive drawing passes off walking,1.0,1
weight in right arm,obstinate coryza,1.0,1
weight in right arm,pain in fingers,1.0,1
weight in right arm,useful in sedentary elderly women,1.0,1
weight in right arm,boring in knees,1.0,1
weight in right arm,cramps in right arm drawing backward,1.0,1
weight in right arm,rigid fingers at night,1.0,1
weight in right arm,gums bleed easily,1.0,1
weight in right arm,languor of lower limbs,1.0,1
weight in right arm,worse with wet applications,1.0,1
weight in right arm,pain in back of hand,1.0,1
weight in right arm,dyspnea,1.0,1
weight in right arm,useful in scrofulous children,1.0,1
weight in right arm,tearing in zygomas,1.0,1
weight in right arm,inimical to lachesis,1.0,1
weight in right arm,worse in winter,1.0,1
weight in right arm,epistaxis,1.0,1
weight in right arm,sprained wrist joint pain,1.0,1
weight in right arm,pain in nape worse right side,1.0,1
weight in right arm,tearing in limbs,1.0,1
weight in right arm,sleeping fingers,1.0,1
weight in right arm,pain in wrists,1.0,1
weight in right arm,legs go to sleep when standing,1.0,1
weight in right arm,headache worse in wet weather,1.0,1
weight in right arm,cramps in soles,1.0,1
weight in right arm,colic with urging to stool,1.0,1
weight in right arm,aversion to walking in open air,1.0,1
weight in right arm,pressing in stomach,1.0,1
weight in right arm,intense coldness in small of back,1.0,1
weight in right arm,drawing leg pain,1.0,1
weight in right arm,rigid fingers when grasping,1.0,1
weight in right arm,pressive drawing in loins at rest,1.0,1
weight in right arm,swollen hand,1.0,1
weight in right arm,restless feet,1.0,1
weight in right arm,tearing shoulder pain,1.0,1
weight in right arm,tearing tooth pain,1.0,1
weight in right arm,legs go to sleep when lying,1.0,1
weight in right arm,rigid arms in mornings,1.0,1
weight in right arm,headache worse in winter,1.0,1
weight in right arm,bruised shoulder pain,1.0,1
weight in right arm,swollen hands when hanging,1.0,1
weight in right arm,pain in thumbs,1.0,1
rigid fingers in mornings,swollen feet,1.0,1
rigid fingers in mornings,swollen ankles,1.0,1
rigid fingers in mornings,boring in olecranon,1.0,1
rigid fingers in mornings,weight in right arm,1.0,1
rigid fingers in mornings,gouty rheumatic affections,1.0,1
rigid fingers in mornings,rigid arms at night,1.0,1
rigid fingers in mornings,pain between scapulae,1.0,1
rigid fingers in mornings,rigid arms when grasping,1.0,1
rigid fingers in mornings,worse in wet weather,1.0,1
rigid fingers in mornings,headache with nausea,1.0,1
rigid fingers in mornings,stitches in soles,1.0,1
rigid fingers in mornings,stitches in coccyx,1.0,1
rigid fingers in mornings,restless legs,1.0,1
rigid fingers in mornings,pressive drawing in small of back at rest,1.0,1
rigid fingers in mornings,right arm hangs down no use,1.0,1
rigid fingers in mornings,pressive drawing passes off walking,1.0,1
rigid fingers in mornings,obstinate coryza,1.0,1
rigid fingers in mornings,pain in fingers,1.0,1
rigid fingers in mornings,useful in sedentary elderly women,1.0,1
rigid fingers in mornings,boring in knees,1.0,1
rigid fingers in mornings,cramps in right arm drawing backward,1.0,1
rigid fingers in mornings,rigid fingers at night,1.0,1
rigid fingers in mornings,gums bleed easily,1.0,1
rigid fingers in mornings,languor of lower limbs,1.0,1
rigid fingers in mornings,worse with wet applications,1.0,1
rigid fingers in mornings,pain in back of hand,1.0,1
rigid fingers in mornings,dyspnea,1.0,1
rigid fingers in mornings,useful in scrofulous children,1.0,1
rigid fingers in mornings,tearing in zygomas,1.0,1
rigid fingers in mornings,inimical to lachesis,1.0,1
rigid fingers in mornings,worse in winter,1.0,1
